,ID,ROW_ID,COMPANY_CODE,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_SIZE,MATERIAL_LABEL,MATERIAL_CODE,YIELD,UNIT
900,.1~811,811,D3,04,08,04/08,2024-03-08T00:00:00,14,68,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
901,.1~901,901,D3,04,16,04/16,2024-03-16T00:00:00,16,76,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
902,.1~941,941,D3,04,19,04/19,2024-03-19T00:00:00,16,79,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
903,.1~931,931,D3,04,18,04/18,2024-03-18T00:00:00,16,78,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
904,.1~439,439,D3,02,17,02/17,2024-02-06T00:00:00,8,37,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
905,.1~455,455,D3,02,18,02/18,2024-02-07T00:00:00,8,38,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
906,.1~458,458,D3,02,19,02/19,2024-02-08T00:00:00,8,39,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
907,.1~148,148,D3,01,13,01/13,2024-01-13T00:00:00,3,13,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
908,.1~476,476,D3,02,20,02/20,2024-02-09T00:00:00,8,40,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
909,.1~481,481,D3,03,01,03/01,2024-02-10T00:00:00,9,41,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
910,.1~500,500,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
911,.1~507,507,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
912,.1~134,134,D3,01,12,01/12,2024-01-12T00:00:00,3,12,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
913,.1~522,522,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
914,.1~530,530,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
915,.1~129,129,D3,01,11,01/11,2024-01-11T00:00:00,3,11,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
916,.1~548,548,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
917,.1~555,555,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
918,.1~567,567,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
919,.1~579,579,D3,03,09,03/09,2024-02-18T00:00:00,10,49,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
920,.1~594,594,D3,03,10,03/10,2024-02-19T00:00:00,10,50,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
921,.1~110,110,D3,01,10,01/10,2024-01-10T00:00:00,2,10,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
922,.1~609,609,D3,03,11,03/11,2024-02-20T00:00:00,11,51,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
923,.1~104,104,D3,01,09,01/09,2024-01-09T00:00:00,2,9,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
924,.1~617,617,D3,03,12,03/12,2024-02-21T00:00:00,11,52,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
925,.1~629,629,D3,03,13,03/13,2024-02-22T00:00:00,11,53,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
926,.1~222,222,D3,01,19,01/19,2024-01-19T00:00:00,4,19,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
927,.1~237,237,D3,01,20,01/20,2024-01-20T00:00:00,4,20,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
928,.1~248,248,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
929,.1~213,213,D3,01,18,01/18,2024-01-18T00:00:00,4,18,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
930,.1~258,258,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
931,.1~273,273,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
932,.1~283,283,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
933,.1~202,202,D3,01,17,01/17,2024-01-17T00:00:00,4,17,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
934,.1~299,299,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
935,.1~310,310,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
936,.1~323,323,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
937,.1~191,191,D3,01,16,01/16,2024-01-16T00:00:00,4,16,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,1.69E2,ST
938,.1~334,334,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
939,.1~342,342,D3,02,09,02/09,2024-01-29T00:00:00,6,29,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
940,.1~351,351,D3,02,10,02/10,2024-01-30T00:00:00,6,30,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
941,.1~180,180,D3,01,15,01/15,2024-01-15T00:00:00,3,15,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,2.5E4,ST
942,.1~367,367,D3,02,11,02/11,2024-01-31T00:00:00,7,31,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
943,.1~384,384,D3,02,12,02/12,2024-02-01T00:00:00,7,32,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,2.0328E4,ST
944,.1~396,396,D3,02,13,02/13,2024-02-02T00:00:00,7,33,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,2.5E4,ST
945,.1~168,168,D3,01,14,01/14,2024-01-14T00:00:00,3,14,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,1.1831E4,ST
946,.1~407,407,D3,02,14,02/14,2024-02-03T00:00:00,7,34,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,2.672E3,ST
947,.1~415,415,D3,02,15,02/15,2024-02-04T00:00:00,7,35,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
948,.1~421,421,D3,02,16,02/16,2024-02-05T00:00:00,8,36,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
949,.1~92,92,D3,01,08,01/08,2024-01-08T00:00:00,2,8,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
950,.1~80,80,D3,01,07,01/07,2024-01-07T00:00:00,2,7,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
951,.1~710,710,D3,03,20,03/20,2024-02-29T00:00:00,12,60,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
952,.1~698,698,D3,03,19,03/19,2024-02-28T00:00:00,12,59,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
953,.1~693,693,D3,03,18,03/18,2024-02-27T00:00:00,12,58,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
954,.1~652,652,D3,03,15,03/15,2024-02-24T00:00:00,11,55,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
955,.1~669,669,D3,03,16,03/16,2024-02-25T00:00:00,12,56,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
956,.1~646,646,D3,03,14,03/14,2024-02-23T00:00:00,11,54,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
957,.1~738,738,D3,04,02,04/02,2024-03-02T00:00:00,13,62,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
958,.1~682,682,D3,03,17,03/17,2024-02-26T00:00:00,12,57,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
959,.1~731,731,D3,04,01,04/01,2024-03-01T00:00:00,13,61,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
