,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
171,.1~541,541,D3,04,19,04/19,2024-03-19T00:00:00,16,79,6894,2,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57076,80160,12,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,3092,3092,ST,8.00,24736.00,5009.04,EUR,19726.96000,0.80
172,.1~544,544,D3,04,19,04/19,2024-03-19T00:00:00,16,79,6894,1,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57076,80160,12,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,2675,2675,ST,7.20,19260.00,3718.25,EUR,15541.75000,0.81
173,.1~540,540,D3,04,19,04/19,2024-03-19T00:00:00,16,79,6894,3,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57076,80160,12,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,3025,3025,ST,8.00,24200.00,4900.50,EUR,19299.50000,0.80
174,.1~207,207,D3,02,16,02/16,2024-02-05T00:00:00,8,36,5603,1,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44149,80237,14,DD-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,2978,2978,ST,5.30,15783.40,3662.94,EUR,12120.46000,0.77
175,.1~291,291,D3,03,08,03/08,2024-02-17T00:00:00,10,48,5969,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,3199,3199,ST,7.80,24952.20,7293.72,EUR,17658.48000,0.71
176,.1~290,290,D3,03,08,03/08,2024-02-17T00:00:00,10,48,5969,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2914,2914,ST,7.80,22729.20,6643.92,EUR,16085.28000,0.71
177,.1~289,289,D3,03,08,03/08,2024-02-17T00:00:00,10,48,5969,3,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2731,2731,ST,7.80,21301.80,6226.68,EUR,15075.12000,0.71
178,.1~171,171,D3,02,09,02/09,2024-01-29T00:00:00,6,29,5399,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,3342,3342,ST,7.20,24062.40,4645.38,EUR,19417.02000,0.81
179,.1~169,169,D3,02,09,02/09,2024-01-29T00:00:00,6,29,5399,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,2555,2555,ST,8.00,20440.00,5799.85,EUR,14640.15000,0.72
180,.1~4,4,D3,01,06,01/06,2024-01-06T00:00:00,2,6,4705,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,2960,2960,ST,8.61,25485.60,4795.20,EUR,20690.40000,0.81
181,.1~16,16,D3,01,07,01/07,2024-01-07T00:00:00,2,7,4740,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,2605,2605,ST,8.28,21569.40,3620.95,EUR,17948.45000,0.83
182,.1~2,2,D3,01,05,01/05,2024-01-05T00:00:00,1,5,4673,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,2198,2198,ST,10.06,22111.88,4549.86,EUR,17562.02000,0.79
183,.1~17,17,D3,01,07,01/07,2024-01-07T00:00:00,2,7,4740,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,2312,2312,ST,8.96,20715.52,4785.84,EUR,15929.68000,0.77
184,.1~43,43,D3,01,11,01/11,2024-01-11T00:00:00,3,11,4850,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,2873,2873,ST,8.76,25167.48,6521.71,EUR,18645.77000,0.74
185,.1~47,47,D3,01,11,01/11,2024-01-11T00:00:00,3,11,4850,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,3108,3108,ST,7.88,24491.04,4320.12,EUR,20170.92000,0.82
186,.1~50,50,D3,01,12,01/12,2024-01-12T00:00:00,3,12,4887,3,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2384,2384,ST,8.77,20907.68,5435.52,EUR,15472.16000,0.74
187,.1~51,51,D3,01,12,01/12,2024-01-12T00:00:00,3,12,4887,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2973,2973,ST,8.77,26073.21,6778.44,EUR,19294.77000,0.74
188,.1~52,52,D3,01,12,01/12,2024-01-12T00:00:00,3,12,4887,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2304,2304,ST,8.77,20206.08,5253.12,EUR,14952.96000,0.74
189,.1~122,122,D3,02,03,02/03,2024-01-23T00:00:00,5,23,5220,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2483,2483,ST,8.77,21775.91,5661.24,EUR,16114.67000,0.74
190,.1~123,123,D3,02,03,02/03,2024-01-23T00:00:00,5,23,5220,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,2792,2792,ST,8.20,22894.40,5779.44,EUR,17114.96000,0.75
191,.1~124,124,D3,02,03,02/03,2024-01-23T00:00:00,5,23,5220,3,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,3208,3208,ST,8.20,26305.60,6640.56,EUR,19665.04000,0.75
192,.1~167,167,D3,02,09,02/09,2024-01-29T00:00:00,6,29,5399,3,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,3312,3312,ST,7.81,25866.72,5365.44,EUR,20501.28000,0.79
193,.1~87,87,D3,01,20,01/20,2024-01-20T00:00:00,4,20,5116,2,02,Berlin,North,WALTERSDORF,Germany,12529,80130,12,DD-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4120,4120,ST,5.77,23772.40,3254.80,EUR,20517.60000,0.86
194,.1~88,88,D3,01,20,01/20,2024-01-20T00:00:00,4,20,5116,4,02,Berlin,North,WALTERSDORF,Germany,12529,80130,12,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,771,771,ST,9.17,7070.07,1757.88,EUR,5312.19000,0.75
195,.1~93,93,D3,01,20,01/20,2024-01-20T00:00:00,4,20,5116,1,02,Berlin,North,WALTERSDORF,Germany,12529,80130,12,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,2757,2757,ST,8.06,22221.42,5706.99,EUR,16514.43000,0.74
196,.1~346,346,D3,03,14,03/14,2024-02-23T00:00:00,11,54,6138,1,02,Berlin,North,WALTERSDORF,Germany,12529,80130,12,DD-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,2250,2250,ST,5.40,12150.00,2767.50,EUR,9382.50000,0.77
197,.1~347,347,D3,03,14,03/14,2024-02-23T00:00:00,11,54,6138,2,02,Berlin,North,WALTERSDORF,Germany,12529,80130,12,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,2912,2912,ST,8.00,23296.00,4717.44,EUR,18578.56000,0.80
198,.1~353,353,D3,03,14,03/14,2024-02-23T00:00:00,11,54,6138,3,02,Berlin,North,WALTERSDORF,Germany,12529,80130,12,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,3445,3445,ST,6.90,23770.50,4788.55,EUR,18981.95000,0.80
199,.1~354,354,D3,03,14,03/14,2024-02-23T00:00:00,11,54,6138,4,02,Berlin,North,WALTERSDORF,Germany,12529,80130,12,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,3378,3378,ST,6.90,23308.20,4695.42,EUR,18612.78000,0.80
200,.1~83,83,D3,01,20,01/20,2024-01-20T00:00:00,4,20,5116,3,02,Berlin,North,WALTERSDORF,Germany,12529,80130,12,DD-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,3776,3776,ST,5.60,21145.60,3398.40,EUR,17747.20000,0.84
201,.1~1,1,D3,01,05,01/05,2024-01-05T00:00:00,1,5,4673,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,2140,2140,ST,10.06,21528.40,4429.80,EUR,17098.60000,0.79
202,.1~530,530,D3,04,18,04/18,2024-03-18T00:00:00,16,78,6863,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2813,2813,ST,7.40,20816.20,6413.64,EUR,14402.56000,0.69
203,.1~529,529,D3,04,18,04/18,2024-03-18T00:00:00,16,78,6863,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2684,2684,ST,7.40,19861.60,6119.52,EUR,13742.08000,0.69
204,.1~528,528,D3,04,18,04/18,2024-03-18T00:00:00,16,78,6863,3,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,3187,3187,ST,7.35,23424.45,5162.94,EUR,18261.51000,0.78
205,.1~491,491,D3,04,13,04/13,2024-03-13T00:00:00,15,73,6719,3,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,3325,3325,ST,7.20,23940.00,6882.75,EUR,17057.25000,0.71
206,.1~328,328,D3,03,13,03/13,2024-02-22T00:00:00,11,53,6119,3,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,3620,3620,ST,7.00,25340.00,5864.40,EUR,19475.60000,0.77
207,.1~329,329,D3,03,13,03/13,2024-02-22T00:00:00,11,53,6119,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,3417,3417,ST,7.45,25456.65,7790.76,EUR,17665.89000,0.69
208,.1~331,331,D3,03,13,03/13,2024-02-22T00:00:00,11,53,6119,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4053,4053,ST,6.10,24723.30,5633.67,EUR,19089.63000,0.77
209,.1~341,341,D3,03,14,03/14,2024-02-23T00:00:00,11,54,6147,3,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,2840,2840,ST,7.00,19880.00,4600.80,EUR,15279.20000,0.77
210,.1~342,342,D3,03,14,03/14,2024-02-23T00:00:00,11,54,6147,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,3305,3305,ST,7.20,23796.00,7535.40,EUR,16260.60000,0.68
211,.1~343,343,D3,03,14,03/14,2024-02-23T00:00:00,11,54,6147,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,3362,3362,ST,7.20,24206.40,7665.36,EUR,16541.04000,0.68
212,.1~397,397,D3,04,01,04/01,2024-03-01T00:00:00,13,61,6359,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,3600,3600,ST,6.80,24480.00,4896.00,EUR,19584.00000,0.80
213,.1~398,398,D3,04,01,04/01,2024-03-01T00:00:00,13,61,6359,3,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,3400,3400,ST,7.40,25160.00,7038.00,EUR,18122.00000,0.72
214,.1~399,399,D3,04,01,04/01,2024-03-01T00:00:00,13,61,6359,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,3194,3194,ST,7.40,23635.60,6611.58,EUR,17024.02000,0.72
215,.1~437,437,D3,04,06,04/06,2024-03-06T00:00:00,14,66,6509,3,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,3013,3013,ST,7.00,21091.00,4881.06,EUR,16209.94000,0.77
216,.1~439,439,D3,04,06,04/06,2024-03-06T00:00:00,14,66,6509,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,3633,3633,ST,7.20,26157.60,8283.24,EUR,17874.36000,0.68
217,.1~440,440,D3,04,06,04/06,2024-03-06T00:00:00,14,66,6509,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,3468,3468,ST,7.20,24969.60,7907.04,EUR,17062.56000,0.68
218,.1~489,489,D3,04,13,04/13,2024-03-13T00:00:00,15,73,6719,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,3834,3834,ST,6.40,24537.60,5329.26,EUR,19208.34000,0.78
219,.1~490,490,D3,04,13,04/13,2024-03-13T00:00:00,15,73,6719,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,DD-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,3649,3649,ST,6.80,24813.20,4962.64,EUR,19850.56000,0.80
220,.1~509,509,D3,04,15,04/15,2024-03-15T00:00:00,15,75,6776,2,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,3411,3411,ST,6.35,21659.85,4741.29,EUR,16918.56000,0.78
221,.1~507,507,D3,04,15,04/15,2024-03-15T00:00:00,15,75,6776,3,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,3593,3593,ST,7.10,25510.30,8192.04,EUR,17318.26000,0.68
222,.1~506,506,D3,04,15,04/15,2024-03-15T00:00:00,15,75,6776,1,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2870,2870,ST,7.10,20377.00,6543.60,EUR,13833.40000,0.68
223,.1~497,497,D3,04,14,04/14,2024-03-14T00:00:00,15,74,6747,1,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,3347,3347,ST,7.00,23429.00,6928.29,EUR,16500.71000,0.70
224,.1~496,496,D3,04,14,04/14,2024-03-14T00:00:00,15,74,6747,2,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,3234,3234,ST,7.00,22638.00,6694.38,EUR,15943.62000,0.70
225,.1~495,495,D3,04,14,04/14,2024-03-14T00:00:00,15,74,6747,3,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,3592,3592,ST,7.00,25144.00,7435.44,EUR,17708.56000,0.70
226,.1~464,464,D3,04,09,04/09,2024-03-09T00:00:00,14,69,6598,2,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,3145,3145,ST,6.40,20128.00,4371.55,EUR,15756.45000,0.78
227,.1~463,463,D3,04,09,04/09,2024-03-09T00:00:00,14,69,6598,3,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,3019,3019,ST,6.90,20831.10,6853.13,EUR,13977.97000,0.67
228,.1~462,462,D3,04,09,04/09,2024-03-09T00:00:00,14,69,6598,1,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,3678,3678,ST,6.90,25378.20,8349.06,EUR,17029.14000,0.67
229,.1~424,424,D3,04,04,04/04,2024-03-04T00:00:00,13,64,6447,2,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,3154,3154,ST,7.40,23339.60,6528.78,EUR,16810.82000,0.72
230,.1~421,421,D3,04,04,04/04,2024-03-04T00:00:00,13,64,6447,1,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,2962,2962,ST,6.85,20289.70,4798.44,EUR,15491.26000,0.76
231,.1~420,420,D3,04,04,04/04,2024-03-04T00:00:00,13,64,6447,3,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,3191,3191,ST,6.85,21858.35,5169.42,EUR,16688.93000,0.76
232,.1~411,411,D3,04,03,04/03,2024-03-03T00:00:00,13,63,6413,2,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,2967,2967,ST,6.85,20323.95,4806.54,EUR,15517.41000,0.76
233,.1~410,410,D3,04,03,04/03,2024-03-03T00:00:00,13,63,6413,3,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,3559,3559,ST,6.85,24379.15,5765.58,EUR,18613.57000,0.76
234,.1~406,406,D3,04,03,04/03,2024-03-03T00:00:00,13,63,6413,1,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,3128,3128,ST,6.85,21426.80,5067.36,EUR,16359.44000,0.76
235,.1~307,307,D3,03,10,03/10,2024-02-19T00:00:00,10,50,6029,1,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,3306,3306,ST,7.40,24464.40,7537.68,EUR,16926.72000,0.69
236,.1~306,306,D3,03,10,03/10,2024-02-19T00:00:00,10,50,6029,3,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,2571,2571,ST,8.00,20568.00,5836.17,EUR,14731.83000,0.72
237,.1~304,304,D3,03,10,03/10,2024-02-19T00:00:00,10,50,6029,2,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,639,639,ST,7.60,4856.40,1035.18,EUR,3821.22000,0.79
238,.1~276,276,D3,03,06,03/06,2024-02-15T00:00:00,10,46,5900,3,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,2955,2955,ST,7.70,22753.50,6707.85,EUR,16045.65000,0.71
239,.1~300,300,D3,03,09,03/09,2024-02-18T00:00:00,10,49,5982,2,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,DD-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4402,4402,ST,5.10,22450.20,3961.80,EUR,18488.40000,0.82
240,.1~303,303,D3,03,09,03/09,2024-02-18T00:00:00,10,49,5982,4,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,3108,3108,ST,7.50,23310.00,7086.24,EUR,16223.76000,0.70
241,.1~302,302,D3,03,09,03/09,2024-02-18T00:00:00,10,49,5982,3,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2884,2884,ST,7.50,21630.00,6575.52,EUR,15054.48000,0.70
242,.1~301,301,D3,03,09,03/09,2024-02-18T00:00:00,10,49,5982,1,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,DD-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4865,4865,ST,5.15,25054.75,3843.35,EUR,21211.40000,0.85
243,.1~235,235,D3,03,02,03/02,2024-02-11T00:00:00,9,42,5770,4,02,Lower Saxony,North,NIENBURG,Germany,31582,80143,12,DD-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,2047,2047,ST,4.85,9927.95,2517.81,EUR,7410.14000,0.75
244,.1~488,488,D3,04,12,04/12,2024-03-12T00:00:00,15,72,6668,2,02,Lower Saxony,North,NIENBURG,Germany,31582,80143,12,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,3081,3081,ST,7.00,21567.00,6377.67,EUR,15189.33000,0.70
245,.1~487,487,D3,04,12,04/12,2024-03-12T00:00:00,15,72,6668,1,02,Lower Saxony,North,NIENBURG,Germany,31582,80143,12,DD-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,4002,4002,ST,6.50,26013.00,5442.72,EUR,20570.28000,0.79
246,.1~486,486,D3,04,12,04/12,2024-03-12T00:00:00,15,72,6668,4,02,Lower Saxony,North,NIENBURG,Germany,31582,80143,12,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,3453,3453,ST,7.40,25552.20,4799.67,EUR,20752.53000,0.81
247,.1~485,485,D3,04,12,04/12,2024-03-12T00:00:00,15,72,6668,3,02,Lower Saxony,North,NIENBURG,Germany,31582,80143,12,DD-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,4540,4540,ST,5.00,22700.00,3541.20,EUR,19158.80000,0.84
248,.1~242,242,D3,03,02,03/02,2024-02-11T00:00:00,9,42,5770,2,02,Lower Saxony,North,NIENBURG,Germany,31582,80143,12,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,2575,2575,ST,7.80,20085.00,5330.25,EUR,14754.75000,0.73
249,.1~239,239,D3,03,02,03/02,2024-02-11T00:00:00,9,42,5770,1,02,Lower Saxony,North,NIENBURG,Germany,31582,80143,12,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,3359,3359,ST,6.90,23177.10,4669.01,EUR,18508.09000,0.80
250,.1~238,238,D3,03,02,03/02,2024-02-11T00:00:00,9,42,5770,3,02,Lower Saxony,North,NIENBURG,Germany,31582,80143,12,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,3403,3403,ST,6.90,23480.70,4730.17,EUR,18750.53000,0.80
251,.1~41,41,D3,01,10,01/10,2024-01-10T00:00:00,2,10,4814,2,02,Lower Saxony,North,UELZEN,Germany,29525,80146,12,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2513,2513,ST,10.17,25557.21,5729.64,EUR,19827.57000,0.78
252,.1~74,74,D3,01,16,01/16,2024-01-16T00:00:00,4,16,4994,2,02,Lower Saxony,North,UELZEN,Germany,29525,80146,12,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,2599,2599,ST,8.00,20792.00,5899.73,EUR,14892.27000,0.72
253,.1~73,73,D3,01,16,01/16,2024-01-16T00:00:00,4,16,4994,3,02,Lower Saxony,North,UELZEN,Germany,29525,80146,12,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,2580,2580,ST,8.00,20640.00,5856.60,EUR,14783.40000,0.72
254,.1~72,72,D3,01,16,01/16,2024-01-16T00:00:00,4,16,4994,4,02,Lower Saxony,North,UELZEN,Germany,29525,80146,12,DD-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4287,4287,ST,5.90,25293.30,3858.30,EUR,21435.00000,0.85
255,.1~71,71,D3,01,16,01/16,2024-01-16T00:00:00,4,16,4994,1,02,Lower Saxony,North,UELZEN,Germany,29525,80146,12,DD-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,3430,3430,ST,5.90,20237.00,3087.00,EUR,17150.00000,0.85
256,.1~42,42,D3,01,10,01/10,2024-01-10T00:00:00,2,10,4814,1,02,Lower Saxony,North,UELZEN,Germany,29525,80146,12,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,2280,2280,ST,9.28,21158.40,3169.20,EUR,17989.20000,0.85
257,.1~23,23,D3,01,08,01/08,2024-01-08T00:00:00,2,8,4770,2,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,2511,2511,ST,8.96,22498.56,5197.77,EUR,17300.79000,0.77
258,.1~259,259,D3,03,04,03/04,2024-02-13T00:00:00,9,44,5830,3,02,Lower Saxony,North,OLDENBURG,Germany,26121,80145,12,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,3329,3329,ST,7.80,25966.20,6891.03,EUR,19075.17000,0.73
259,.1~35,35,D3,01,08,01/08,2024-01-08T00:00:00,2,8,4764,1,02,Lower Saxony,North,OLDENBURG,Germany,26121,80145,12,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,2112,2112,ST,9.96,21035.52,4371.84,EUR,16663.68000,0.79
260,.1~34,34,D3,01,08,01/08,2024-01-08T00:00:00,2,8,4764,2,02,Lower Saxony,North,OLDENBURG,Germany,26121,80145,12,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,2254,2254,ST,9.28,20917.12,3133.06,EUR,17784.06000,0.85
