,ID,ROW_ID,COMPANY_CODE,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,GL_ACCOUNT_NUMBER,GL_ACCOUNT_NAME,FS_LEVEL_1,FS_LEVEL_2,FS_LEVEL_3,FS_LEVEL_4,DEBIT_CREDIT_INDICATOR,AMOUNT_ABS,AMOUNT,AMOUNT_INV,AMOUNT_BS,AMOUNT_IS,CURRENCY
132,.1~133,133,D3,01,15,01/15,2024-01-15T00:00:00,3,15,2010,Accumulated Depreciation - Buildings,Balance Sheet,Assets,Long-Term Assets,,Credit,1250.00,-1250.00,1250.00,-1250.00,0.00,EUR
133,.1~134,134,D3,01,15,01/15,2024-01-15T00:00:00,3,15,11010,Accumulated depreciation - machinery and equipment,Balance Sheet,Assets,Long-Term Assets,,Credit,52083.33,-52083.33,52083.33,-52083.33,0.00,EUR
134,.1~135,135,D3,01,15,01/15,2024-01-15T00:00:00,3,15,113101,Bank Loan,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,13405.07,-13405.07,13405.07,-13405.07,0.00,EUR
135,.1~136,136,D3,01,15,01/15,2024-01-15T00:00:00,3,15,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Credit,100205.07,-100205.07,100205.07,-100205.07,0.00,EUR
136,.1~137,137,D3,01,15,01/15,2024-01-15T00:00:00,3,15,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,13405.07,13405.07,-13405.07,13405.07,0.00,EUR
137,.1~138,138,D3,01,15,01/15,2024-01-15T00:00:00,3,15,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,93342.00,93342.00,-93342.00,93342.00,0.00,EUR
138,.1~139,139,D3,01,15,01/15,2024-01-15T00:00:00,3,15,211120,Depreciation-buildings,Income Statement,Operating Expenses,,,Debit,1250.00,1250.00,-1250.00,0.00,-1250.00,EUR
139,.1~140,140,D3,01,15,01/15,2024-01-15T00:00:00,3,15,211130,Depreciation - machinery and equipment,Income Statement,Operating Expenses,,,Debit,52083.33,52083.33,-52083.33,0.00,-52083.33,EUR
140,.1~141,141,D3,01,15,01/15,2024-01-15T00:00:00,3,15,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,31015.09,-31015.09,31015.09,-31015.09,0.00,EUR
141,.1~142,142,D3,01,15,01/15,2024-01-15T00:00:00,3,15,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,31015.09,31015.09,-31015.09,0.00,-31015.09,EUR
142,.1~143,143,D3,01,15,01/15,2024-01-15T00:00:00,3,15,476900,Interest expenses,Income Statement,"Sales, General, and Administrative Expenses",Interest Expenses,,Debit,13405.07,13405.07,-13405.07,0.00,-13405.07,EUR
143,.1~144,144,D3,01,15,01/15,2024-01-15T00:00:00,3,15,478100,Warehousing Costs,Income Statement,Operating Expenses,,,Debit,11800.00,11800.00,-11800.00,0.00,-11800.00,EUR
144,.1~145,145,D3,01,15,01/15,2024-01-15T00:00:00,3,15,500000,Direct labor costs,Income Statement,Operating Expenses,,,Debit,20000.00,20000.00,-20000.00,0.00,-20000.00,EUR
145,.1~146,146,D3,01,15,01/15,2024-01-15T00:00:00,3,15,510000,Factory Overhead Expenses,Income Statement,Operating Expenses,,,Debit,15000.00,15000.00,-15000.00,0.00,-15000.00,EUR
146,.1~147,147,D3,01,15,01/15,2024-01-15T00:00:00,3,15,520000,"Sales, General and Administrative Expenses",Income Statement,"Sales, General, and Administrative Expenses",SG&A,,Debit,40000.00,40000.00,-40000.00,0.00,-40000.00,EUR
147,.1~148,148,D3,01,15,01/15,2024-01-15T00:00:00,3,15,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,23348.82,-23348.82,23348.82,-23348.82,0.00,EUR
148,.1~149,149,D3,01,15,01/15,2024-01-15T00:00:00,3,15,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,30750.00,30750.00,-30750.00,30750.00,0.00,EUR
149,.1~150,150,D3,01,15,01/15,2024-01-15T00:00:00,3,15,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,93342.00,-93342.00,93342.00,0.00,93342.00,EUR
150,.1~151,151,D3,01,15,01/15,2024-01-15T00:00:00,3,15,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,23348.82,23348.82,-23348.82,0.00,-23348.82,EUR
151,.1~152,152,D3,01,15,01/15,2024-01-15T00:00:00,3,15,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,30750.00,-30750.00,30750.00,0.00,30750.00,EUR
152,.1~153,153,D3,01,16,01/16,2024-01-16T00:00:00,4,16,113101,Bank Loan,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,86800.00,-86800.00,86800.00,-86800.00,0.00,EUR
153,.1~154,154,D3,01,16,01/16,2024-01-16T00:00:00,4,16,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,86800.00,86800.00,-86800.00,86800.00,0.00,EUR
154,.1~155,155,D3,01,16,01/16,2024-01-16T00:00:00,4,16,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,86962.30,86962.30,-86962.30,86962.30,0.00,EUR
155,.1~156,156,D3,01,16,01/16,2024-01-16T00:00:00,4,16,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,25270.18,-25270.18,25270.18,-25270.18,0.00,EUR
156,.1~157,157,D3,01,16,01/16,2024-01-16T00:00:00,4,16,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,25270.18,25270.18,-25270.18,0.00,-25270.18,EUR
157,.1~158,158,D3,01,16,01/16,2024-01-16T00:00:00,4,16,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,18701.63,-18701.63,18701.63,-18701.63,0.00,EUR
158,.1~159,159,D3,01,16,01/16,2024-01-16T00:00:00,4,16,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,25624.59,25624.59,-25624.59,25624.59,0.00,EUR
159,.1~160,160,D3,01,16,01/16,2024-01-16T00:00:00,4,16,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,86962.30,-86962.30,86962.30,0.00,86962.30,EUR
160,.1~161,161,D3,01,16,01/16,2024-01-16T00:00:00,4,16,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,18701.63,18701.63,-18701.63,0.00,-18701.63,EUR
161,.1~162,162,D3,01,16,01/16,2024-01-16T00:00:00,4,16,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,25624.59,-25624.59,25624.59,0.00,25624.59,EUR
162,.1~163,163,D3,01,17,01/17,2024-01-17T00:00:00,4,17,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,24868.50,-24868.50,24868.50,-24868.50,0.00,EUR
163,.1~164,164,D3,01,17,01/17,2024-01-17T00:00:00,4,17,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,24868.50,24868.50,-24868.50,0.00,-24868.50,EUR
164,.1~165,165,D3,01,17,01/17,2024-01-17T00:00:00,4,17,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,25174.89,25174.89,-25174.89,25174.89,0.00,EUR
165,.1~166,166,D3,01,17,01/17,2024-01-17T00:00:00,4,17,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,25174.89,-25174.89,25174.89,0.00,25174.89,EUR
166,.1~167,167,D3,01,18,01/18,2024-01-18T00:00:00,4,18,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,108477.08,108477.08,-108477.08,108477.08,0.00,EUR
167,.1~168,168,D3,01,18,01/18,2024-01-18T00:00:00,4,18,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,108477.08,-108477.08,108477.08,-108477.08,0.00,EUR
168,.1~169,169,D3,01,18,01/18,2024-01-18T00:00:00,4,18,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,28112.16,-28112.16,28112.16,-28112.16,0.00,EUR
169,.1~170,170,D3,01,18,01/18,2024-01-18T00:00:00,4,18,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,28112.16,28112.16,-28112.16,0.00,-28112.16,EUR
170,.1~171,171,D3,01,18,01/18,2024-01-18T00:00:00,4,18,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,28250.00,28250.00,-28250.00,28250.00,0.00,EUR
171,.1~172,172,D3,01,18,01/18,2024-01-18T00:00:00,4,18,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,28250.00,-28250.00,28250.00,0.00,28250.00,EUR
172,.1~173,173,D3,01,19,01/19,2024-01-19T00:00:00,4,19,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,48756.00,48756.00,-48756.00,48756.00,0.00,EUR
173,.1~174,174,D3,01,19,01/19,2024-01-19T00:00:00,4,19,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,48756.00,-48756.00,48756.00,-48756.00,0.00,EUR
174,.1~175,175,D3,01,19,01/19,2024-01-19T00:00:00,4,19,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,180516.97,180516.97,-180516.97,180516.97,0.00,EUR
175,.1~176,176,D3,01,19,01/19,2024-01-19T00:00:00,4,19,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,35749.84,-35749.84,35749.84,-35749.84,0.00,EUR
176,.1~177,177,D3,01,19,01/19,2024-01-19T00:00:00,4,19,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,35749.84,35749.84,-35749.84,0.00,-35749.84,EUR
177,.1~178,178,D3,01,19,01/19,2024-01-19T00:00:00,4,19,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,35002.78,-35002.78,35002.78,-35002.78,0.00,EUR
178,.1~179,179,D3,01,19,01/19,2024-01-19T00:00:00,4,19,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,36071.49,36071.49,-36071.49,36071.49,0.00,EUR
179,.1~180,180,D3,01,19,01/19,2024-01-19T00:00:00,4,19,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,180516.97,-180516.97,180516.97,0.00,180516.97,EUR
180,.1~181,181,D3,01,19,01/19,2024-01-19T00:00:00,4,19,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,35002.78,35002.78,-35002.78,0.00,-35002.78,EUR
181,.1~182,182,D3,01,19,01/19,2024-01-19T00:00:00,4,19,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,36071.49,-36071.49,36071.49,0.00,36071.49,EUR
182,.1~183,183,D3,01,20,01/20,2024-01-20T00:00:00,4,20,2010,Accumulated Depreciation - Buildings,Balance Sheet,Assets,Long-Term Assets,,Credit,1250.00,-1250.00,1250.00,-1250.00,0.00,EUR
183,.1~184,184,D3,01,20,01/20,2024-01-20T00:00:00,4,20,11010,Accumulated depreciation - machinery and equipment,Balance Sheet,Assets,Long-Term Assets,,Credit,52083.33,-52083.33,52083.33,-52083.33,0.00,EUR
184,.1~185,185,D3,01,20,01/20,2024-01-20T00:00:00,4,20,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Credit,92427.75,-92427.75,92427.75,-92427.75,0.00,EUR
185,.1~186,186,D3,01,20,01/20,2024-01-20T00:00:00,4,20,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,125494.66,125494.66,-125494.66,125494.66,0.00,EUR
186,.1~187,187,D3,01,20,01/20,2024-01-20T00:00:00,4,20,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,125494.66,-125494.66,125494.66,-125494.66,0.00,EUR
187,.1~188,188,D3,01,20,01/20,2024-01-20T00:00:00,4,20,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,293903.16,293903.16,-293903.16,293903.16,0.00,EUR
188,.1~189,189,D3,01,20,01/20,2024-01-20T00:00:00,4,20,211120,Depreciation-buildings,Income Statement,Operating Expenses,,,Debit,1250.00,1250.00,-1250.00,0.00,-1250.00,EUR
189,.1~190,190,D3,01,20,01/20,2024-01-20T00:00:00,4,20,211130,Depreciation - machinery and equipment,Income Statement,Operating Expenses,,,Debit,52083.33,52083.33,-52083.33,0.00,-52083.33,EUR
190,.1~191,191,D3,01,20,01/20,2024-01-20T00:00:00,4,20,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,51224.34,-51224.34,51224.34,-51224.34,0.00,EUR
191,.1~192,192,D3,01,20,01/20,2024-01-20T00:00:00,4,20,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,51224.34,51224.34,-51224.34,0.00,-51224.34,EUR
192,.1~193,193,D3,01,20,01/20,2024-01-20T00:00:00,4,20,476900,Interest expenses,Income Statement,"Sales, General, and Administrative Expenses",Interest Expenses,,Debit,13427.75,13427.75,-13427.75,0.00,-13427.75,EUR
193,.1~194,194,D3,01,20,01/20,2024-01-20T00:00:00,4,20,478100,Warehousing Costs,Income Statement,Operating Expenses,,,Debit,4000.00,4000.00,-4000.00,0.00,-4000.00,EUR
194,.1~195,195,D3,01,20,01/20,2024-01-20T00:00:00,4,20,500000,Direct labor costs,Income Statement,Operating Expenses,,,Debit,20000.00,20000.00,-20000.00,0.00,-20000.00,EUR
195,.1~196,196,D3,01,20,01/20,2024-01-20T00:00:00,4,20,510000,Factory Overhead Expenses,Income Statement,Operating Expenses,,,Debit,15000.00,15000.00,-15000.00,0.00,-15000.00,EUR
196,.1~197,197,D3,01,20,01/20,2024-01-20T00:00:00,4,20,520000,"Sales, General and Administrative Expenses",Income Statement,"Sales, General, and Administrative Expenses",SG&A,,Debit,40000.00,40000.00,-40000.00,0.00,-40000.00,EUR
197,.1~198,198,D3,01,20,01/20,2024-01-20T00:00:00,4,20,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,57406.14,-57406.14,57406.14,-57406.14,0.00,EUR
198,.1~199,199,D3,01,20,01/20,2024-01-20T00:00:00,4,20,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,51750.00,51750.00,-51750.00,51750.00,0.00,EUR
199,.1~200,200,D3,01,20,01/20,2024-01-20T00:00:00,4,20,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,293903.16,-293903.16,293903.16,0.00,293903.16,EUR
200,.1~201,201,D3,01,20,01/20,2024-01-20T00:00:00,4,20,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,57406.14,57406.14,-57406.14,0.00,-57406.14,EUR
201,.1~202,202,D3,01,20,01/20,2024-01-20T00:00:00,4,20,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,51750.00,-51750.00,51750.00,0.00,51750.00,EUR
202,.1~203,203,D3,02,01,02/01,2024-01-21T00:00:00,5,21,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,320284.10,320284.10,-320284.10,320284.10,0.00,EUR
203,.1~204,204,D3,02,01,02/01,2024-01-21T00:00:00,5,21,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,51224.33,-51224.33,51224.33,-51224.33,0.00,EUR
204,.1~205,205,D3,02,01,02/01,2024-01-21T00:00:00,5,21,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,51224.33,51224.33,-51224.33,0.00,-51224.33,EUR
205,.1~206,206,D3,02,01,02/01,2024-01-21T00:00:00,5,21,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,70687.20,-70687.20,70687.20,-70687.20,0.00,EUR
206,.1~207,207,D3,02,01,02/01,2024-01-21T00:00:00,5,21,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,51750.00,51750.00,-51750.00,51750.00,0.00,EUR
207,.1~208,208,D3,02,01,02/01,2024-01-21T00:00:00,5,21,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,320284.10,-320284.10,320284.10,0.00,320284.10,EUR
208,.1~209,209,D3,02,01,02/01,2024-01-21T00:00:00,5,21,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,70687.20,70687.20,-70687.20,0.00,-70687.20,EUR
209,.1~210,210,D3,02,01,02/01,2024-01-21T00:00:00,5,21,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,51750.00,-51750.00,51750.00,0.00,51750.00,EUR
210,.1~211,211,D3,02,02,02/02,2024-01-22T00:00:00,5,22,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Credit,355607.00,-355607.00,355607.00,-355607.00,0.00,EUR
211,.1~212,212,D3,02,02,02/02,2024-01-22T00:00:00,5,22,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,63838.43,63838.43,-63838.43,63838.43,0.00,EUR
212,.1~213,213,D3,02,02,02/02,2024-01-22T00:00:00,5,22,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,63838.43,-63838.43,63838.43,-63838.43,0.00,EUR
213,.1~214,214,D3,02,02,02/02,2024-01-22T00:00:00,5,22,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,169871.69,169871.69,-169871.69,169871.69,0.00,EUR
214,.1~215,215,D3,02,02,02/02,2024-01-22T00:00:00,5,22,160000,Accounts payable-domestic,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Debit,355607.00,355607.00,-355607.00,355607.00,0.00,EUR
215,.1~216,216,D3,02,02,02/02,2024-01-22T00:00:00,5,22,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,47368.81,-47368.81,47368.81,-47368.81,0.00,EUR
216,.1~217,217,D3,02,02,02/02,2024-01-22T00:00:00,5,22,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,47368.81,47368.81,-47368.81,0.00,-47368.81,EUR
217,.1~218,218,D3,02,02,02/02,2024-01-22T00:00:00,5,22,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,38394.53,-38394.53,38394.53,-38394.53,0.00,EUR
218,.1~219,219,D3,02,02,02/02,2024-01-22T00:00:00,5,22,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,47358.54,47358.54,-47358.54,47358.54,0.00,EUR
219,.1~220,220,D3,02,02,02/02,2024-01-22T00:00:00,5,22,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,169871.69,-169871.69,169871.69,0.00,169871.69,EUR
220,.1~221,221,D3,02,02,02/02,2024-01-22T00:00:00,5,22,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,38394.53,38394.53,-38394.53,0.00,-38394.53,EUR
221,.1~222,222,D3,02,02,02/02,2024-01-22T00:00:00,5,22,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,47358.54,-47358.54,47358.54,0.00,47358.54,EUR
222,.1~223,223,D3,02,03,02/03,2024-01-23T00:00:00,5,23,113101,Bank Loan,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,101468.58,-101468.58,101468.58,-101468.58,0.00,EUR
223,.1~224,224,D3,02,03,02/03,2024-01-23T00:00:00,5,23,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,257753.37,257753.37,-257753.37,257753.37,0.00,EUR
224,.1~225,225,D3,02,03,02/03,2024-01-23T00:00:00,5,23,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,156284.79,-156284.79,156284.79,-156284.79,0.00,EUR
225,.1~226,226,D3,02,03,02/03,2024-01-23T00:00:00,5,23,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,267559.08,267559.08,-267559.08,267559.08,0.00,EUR
226,.1~227,227,D3,02,03,02/03,2024-01-23T00:00:00,5,23,160000,Accounts payable-domestic,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,150294.80,-150294.80,150294.80,-150294.80,0.00,EUR
227,.1~228,228,D3,02,03,02/03,2024-01-23T00:00:00,5,23,191100,GR/IR Clearing - External procurement,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,150294.80,-150294.80,150294.80,-150294.80,0.00,EUR
228,.1~229,229,D3,02,03,02/03,2024-01-23T00:00:00,5,23,191100,GR/IR Clearing - External procurement,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Debit,150294.80,150294.80,-150294.80,150294.80,0.00,EUR
229,.1~230,230,D3,02,03,02/03,2024-01-23T00:00:00,5,23,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,57030.19,-57030.19,57030.19,-57030.19,0.00,EUR
230,.1~231,231,D3,02,03,02/03,2024-01-23T00:00:00,5,23,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Debit,150294.80,150294.80,-150294.80,150294.80,0.00,EUR
231,.1~232,232,D3,02,03,02/03,2024-01-23T00:00:00,5,23,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,57030.19,57030.19,-57030.19,0.00,-57030.19,EUR
232,.1~233,233,D3,02,03,02/03,2024-01-23T00:00:00,5,23,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,64833.40,-64833.40,64833.40,-64833.40,0.00,EUR
233,.1~234,234,D3,02,03,02/03,2024-01-23T00:00:00,5,23,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,57000.00,57000.00,-57000.00,57000.00,0.00,EUR
234,.1~235,235,D3,02,03,02/03,2024-01-23T00:00:00,5,23,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,267559.08,-267559.08,267559.08,0.00,267559.08,EUR
235,.1~236,236,D3,02,03,02/03,2024-01-23T00:00:00,5,23,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,64833.40,64833.40,-64833.40,0.00,-64833.40,EUR
236,.1~237,237,D3,02,03,02/03,2024-01-23T00:00:00,5,23,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,57000.00,-57000.00,57000.00,0.00,57000.00,EUR
237,.1~238,238,D3,02,04,02/04,2024-01-24T00:00:00,5,24,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,122462.76,122462.76,-122462.76,122462.76,0.00,EUR
238,.1~239,239,D3,02,04,02/04,2024-01-24T00:00:00,5,24,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,122462.76,-122462.76,122462.76,-122462.76,0.00,EUR
239,.1~240,240,D3,02,04,02/04,2024-01-24T00:00:00,5,24,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,101372.31,101372.31,-101372.31,101372.31,0.00,EUR
240,.1~241,241,D3,02,04,02/04,2024-01-24T00:00:00,5,24,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,34635.29,-34635.29,34635.29,-34635.29,0.00,EUR
241,.1~242,242,D3,02,04,02/04,2024-01-24T00:00:00,5,24,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,34635.29,34635.29,-34635.29,0.00,-34635.29,EUR
242,.1~243,243,D3,02,04,02/04,2024-01-24T00:00:00,5,24,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,23498.67,-23498.67,23498.67,-23498.67,0.00,EUR
243,.1~244,244,D3,02,04,02/04,2024-01-24T00:00:00,5,24,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,35621.88,35621.88,-35621.88,35621.88,0.00,EUR
244,.1~245,245,D3,02,04,02/04,2024-01-24T00:00:00,5,24,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,101372.31,-101372.31,101372.31,0.00,101372.31,EUR
245,.1~246,246,D3,02,04,02/04,2024-01-24T00:00:00,5,24,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,23498.67,23498.67,-23498.67,0.00,-23498.67,EUR
246,.1~247,247,D3,02,04,02/04,2024-01-24T00:00:00,5,24,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,35621.88,-35621.88,35621.88,0.00,35621.88,EUR
247,.1~248,248,D3,02,05,02/05,2024-01-25T00:00:00,5,25,2010,Accumulated Depreciation - Buildings,Balance Sheet,Assets,Long-Term Assets,,Credit,1250.00,-1250.00,1250.00,-1250.00,0.00,EUR
248,.1~249,249,D3,02,05,02/05,2024-01-25T00:00:00,5,25,11010,Accumulated depreciation - machinery and equipment,Balance Sheet,Assets,Long-Term Assets,,Credit,52083.33,-52083.33,52083.33,-52083.33,0.00,EUR
249,.1~250,250,D3,02,05,02/05,2024-01-25T00:00:00,5,25,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Credit,284230.13,-284230.13,284230.13,-284230.13,0.00,EUR
250,.1~251,251,D3,02,05,02/05,2024-01-25T00:00:00,5,25,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,169552.48,169552.48,-169552.48,169552.48,0.00,EUR
251,.1~252,252,D3,02,05,02/05,2024-01-25T00:00:00,5,25,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,169552.48,-169552.48,169552.48,-169552.48,0.00,EUR
252,.1~253,253,D3,02,05,02/05,2024-01-25T00:00:00,5,25,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,141158.90,141158.90,-141158.90,141158.90,0.00,EUR
253,.1~254,254,D3,02,05,02/05,2024-01-25T00:00:00,5,25,160000,Accounts payable-domestic,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,58800.00,-58800.00,58800.00,-58800.00,0.00,EUR
254,.1~255,255,D3,02,05,02/05,2024-01-25T00:00:00,5,25,160000,Accounts payable-domestic,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Debit,196303.50,196303.50,-196303.50,196303.50,0.00,EUR
255,.1~256,256,D3,02,05,02/05,2024-01-25T00:00:00,5,25,191100,GR/IR Clearing - External procurement,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,58800.00,-58800.00,58800.00,-58800.00,0.00,EUR
256,.1~257,257,D3,02,05,02/05,2024-01-25T00:00:00,5,25,191100,GR/IR Clearing - External procurement,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Debit,58800.00,58800.00,-58800.00,58800.00,0.00,EUR
257,.1~258,258,D3,02,05,02/05,2024-01-25T00:00:00,5,25,211120,Depreciation-buildings,Income Statement,Operating Expenses,,,Debit,1250.00,1250.00,-1250.00,0.00,-1250.00,EUR
258,.1~259,259,D3,02,05,02/05,2024-01-25T00:00:00,5,25,211130,Depreciation - machinery and equipment,Income Statement,Operating Expenses,,,Debit,52083.33,52083.33,-52083.33,0.00,-52083.33,EUR
259,.1~260,260,D3,02,05,02/05,2024-01-25T00:00:00,5,25,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,38980.57,-38980.57,38980.57,-38980.57,0.00,EUR
260,.1~261,261,D3,02,05,02/05,2024-01-25T00:00:00,5,25,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Debit,58800.00,58800.00,-58800.00,58800.00,0.00,EUR
261,.1~262,262,D3,02,05,02/05,2024-01-25T00:00:00,5,25,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,38980.57,38980.57,-38980.57,0.00,-38980.57,EUR
262,.1~263,263,D3,02,05,02/05,2024-01-25T00:00:00,5,25,476900,Interest expenses,Income Statement,"Sales, General, and Administrative Expenses",Interest Expenses,,Debit,12926.63,12926.63,-12926.63,0.00,-12926.63,EUR
263,.1~264,264,D3,02,05,02/05,2024-01-25T00:00:00,5,25,500000,Direct labor costs,Income Statement,Operating Expenses,,,Debit,20000.00,20000.00,-20000.00,0.00,-20000.00,EUR
264,.1~265,265,D3,02,05,02/05,2024-01-25T00:00:00,5,25,510000,Factory Overhead Expenses,Income Statement,Operating Expenses,,,Debit,15000.00,15000.00,-15000.00,0.00,-15000.00,EUR
