,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,DISTRIBUTION_CHANNEL,DC_NAME,PRICE,CURRENCY
1134,.1~1135,1135,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
1135,.1~1136,1136,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1136,.1~1137,1137,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
1137,.1~1138,1138,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
1138,.1~1139,1139,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
1139,.1~1140,1140,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
1140,.1~1141,1141,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
1141,.1~1142,1142,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
1142,.1~1143,1143,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
1143,.1~1144,1144,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
1144,.1~1145,1145,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
1145,.1~1146,1146,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
1146,.1~1147,1147,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
1147,.1~1148,1148,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
1148,.1~1149,1149,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
1149,.1~1150,1150,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
1150,.1~1151,1151,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
1151,.1~1152,1152,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
1152,.1~1153,1153,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
1153,.1~1154,1154,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
1154,.1~1155,1155,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
1155,.1~1156,1156,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
1156,.1~1157,1157,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
1157,.1~1158,1158,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
1158,.1~1159,1159,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
1159,.1~1160,1160,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1160,.1~1161,1161,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
1161,.1~1162,1162,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
1162,.1~1163,1163,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
1163,.1~1164,1164,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
1164,.1~1165,1165,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
1165,.1~1166,1166,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
1166,.1~1167,1167,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
1167,.1~1168,1168,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
1168,.1~1169,1169,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
1169,.1~1170,1170,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
1170,.1~1171,1171,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
1171,.1~1172,1172,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
1172,.1~1173,1173,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
1173,.1~1174,1174,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
1174,.1~1175,1175,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
1175,.1~1176,1176,C2,03,09,03/09,2024-02-18T00:00:00,10,49,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
1176,.1~1177,1177,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
1177,.1~1178,1178,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
1178,.1~1179,1179,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
1179,.1~1180,1180,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
1180,.1~1181,1181,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
1181,.1~1182,1182,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
1182,.1~1183,1183,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
1183,.1~1184,1184,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1184,.1~1185,1185,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
1185,.1~1186,1186,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
1186,.1~1187,1187,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
1187,.1~1188,1188,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
1188,.1~1189,1189,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
1189,.1~1190,1190,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
1190,.1~1191,1191,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
1191,.1~1192,1192,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
1192,.1~1193,1193,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
1193,.1~1194,1194,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
1194,.1~1195,1195,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
1195,.1~1196,1196,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
1196,.1~1197,1197,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
1197,.1~1198,1198,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
1198,.1~1199,1199,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
1199,.1~1200,1200,C2,03,10,03/10,2024-02-19T00:00:00,10,50,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
1200,.1~1201,1201,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
1201,.1~1202,1202,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
1202,.1~1203,1203,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
1203,.1~1204,1204,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
1204,.1~1205,1205,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
1205,.1~1206,1206,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
1206,.1~1207,1207,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
1207,.1~1208,1208,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1208,.1~1209,1209,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
1209,.1~1210,1210,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
1210,.1~1211,1211,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
1211,.1~1212,1212,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
1212,.1~1213,1213,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
1213,.1~1214,1214,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
1214,.1~1215,1215,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
1215,.1~1216,1216,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
1216,.1~1217,1217,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
1217,.1~1218,1218,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
1218,.1~1219,1219,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
1219,.1~1220,1220,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
1220,.1~1221,1221,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
1221,.1~1222,1222,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
1222,.1~1223,1223,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
1223,.1~1224,1224,C2,03,11,03/11,2024-02-20T00:00:00,11,51,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
1224,.1~1225,1225,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
1225,.1~1226,1226,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
1226,.1~1227,1227,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
1227,.1~1228,1228,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
1228,.1~1229,1229,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
1229,.1~1230,1230,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
1230,.1~1231,1231,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
1231,.1~1232,1232,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1232,.1~1233,1233,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
1233,.1~1234,1234,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
1234,.1~1235,1235,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
1235,.1~1236,1236,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
1236,.1~1237,1237,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
1237,.1~1238,1238,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
1238,.1~1239,1239,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
1239,.1~1240,1240,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
1240,.1~1241,1241,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
1241,.1~1242,1242,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
1242,.1~1243,1243,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
1243,.1~1244,1244,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
1244,.1~1245,1245,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
1245,.1~1246,1246,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
1246,.1~1247,1247,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
1247,.1~1248,1248,C2,03,12,03/12,2024-02-21T00:00:00,11,52,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
1248,.1~1249,1249,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
1249,.1~1250,1250,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
1250,.1~1251,1251,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
1251,.1~1252,1252,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
1252,.1~1253,1253,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
1253,.1~1254,1254,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
1254,.1~1255,1255,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
1255,.1~1256,1256,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1256,.1~1257,1257,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
1257,.1~1258,1258,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
1258,.1~1259,1259,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
1259,.1~1260,1260,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
1260,.1~1261,1261,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
1261,.1~1262,1262,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
1262,.1~1263,1263,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
1263,.1~1264,1264,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
1264,.1~1265,1265,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
1265,.1~1266,1266,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
1266,.1~1267,1267,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
1267,.1~1268,1268,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
1268,.1~1269,1269,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
1269,.1~1270,1270,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
1270,.1~1271,1271,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
1271,.1~1272,1272,C2,03,13,03/13,2024-02-22T00:00:00,11,53,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
1272,.1~1273,1273,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
1273,.1~1274,1274,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
1274,.1~1275,1275,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
1275,.1~1276,1276,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
1276,.1~1277,1277,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
1277,.1~1278,1278,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
1278,.1~1279,1279,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
1279,.1~1280,1280,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1280,.1~1281,1281,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
1281,.1~1282,1282,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
1282,.1~1283,1283,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
1283,.1~1284,1284,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
1284,.1~1285,1285,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
1285,.1~1286,1286,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
1286,.1~1287,1287,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
1287,.1~1288,1288,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
1288,.1~1289,1289,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
1289,.1~1290,1290,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
1290,.1~1291,1291,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
1291,.1~1292,1292,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
1292,.1~1293,1293,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
1293,.1~1294,1294,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
1294,.1~1295,1295,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
1295,.1~1296,1296,C2,03,14,03/14,2024-02-23T00:00:00,11,54,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
1296,.1~1297,1297,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
1297,.1~1298,1298,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
1298,.1~1299,1299,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
1299,.1~1300,1300,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
1300,.1~1301,1301,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
1301,.1~1302,1302,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
1302,.1~1303,1303,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
1303,.1~1304,1304,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1304,.1~1305,1305,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
1305,.1~1306,1306,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
1306,.1~1307,1307,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
1307,.1~1308,1308,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
1308,.1~1309,1309,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
1309,.1~1310,1310,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
1310,.1~1311,1311,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
1311,.1~1312,1312,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
1312,.1~1313,1313,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
1313,.1~1314,1314,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
1314,.1~1315,1315,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
1315,.1~1316,1316,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
1316,.1~1317,1317,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
1317,.1~1318,1318,C2,03,15,03/15,2024-02-24T00:00:00,11,55,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
