,ID,ROW_ID,PLANT,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,EVENT_TYPE,DOCUMENT_TYPE,MOVEMENT_TYPE,STORAGE_LOCATION,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,MATERIAL_DOCUMENT,DEBIT_CREDIT_INDICATOR,UNIT,QUANTITY_ABS,QUANTITY
425,.1~426,426,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P01,Large Box (1kg),Raw materials,P01,1kg,Large Box,4900016312,Credit,ST,21662,-21662
426,.1~427,427,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P02,Large Bag (1kg),Raw materials,P02,1kg,Large Bag,4900016312,Credit,ST,21662,-21662
427,.1~428,428,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,4900016310,Credit,ST,4,-4
428,.1~429,429,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,4900016310,Credit,ST,4,-4
429,.1~430,430,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R01,Nuts,Raw materials,R01,,Nuts,4900016312,Credit,KG,6498.600,-6498.600
430,.1~431,431,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R04,Raisins,Raw materials,R04,,Raisins,4900016310,Credit,KG,0.600,-0.600
431,.1~432,432,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R05,Wheat,Raw materials,R05,,Wheat,4900016310,Credit,KG,0.700,-0.700
432,.1~433,433,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R05,Wheat,Raw materials,R05,,Wheat,4900016312,Credit,KG,7581.700,-7581.700
433,.1~434,434,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R06,Oats,Raw materials,R06,,Oats,4900016312,Credit,KG,7581.700,-7581.700
434,.1~435,435,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R06,Oats,Raw materials,R06,,Oats,4900016310,Credit,KG,0.700,-0.700
435,.1~436,436,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,4900016314,Credit,ST,2050,-2050
436,.1~437,437,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,4900016317,Credit,ST,2801,-2801
437,.1~438,438,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,4900016337,Credit,ST,713,-713
438,.1~439,439,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,4900016335,Credit,ST,593,-593
439,.1~440,440,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,4900016331,Credit,ST,663,-663
440,.1~441,441,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,4900016329,Credit,ST,581,-581
441,.1~442,442,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,4900016327,Credit,ST,689,-689
442,.1~443,443,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,4900016325,Credit,ST,705,-705
443,.1~444,444,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,4900016324,Credit,ST,546,-546
444,.1~445,445,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,4900016322,Credit,ST,2238,-2238
445,.1~446,446,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,4900016320,Credit,ST,1992,-1992
446,.1~447,447,C2,01,20,01/20,2024-01-20T00:00:00,4,20,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016333,Credit,ST,603,-603
447,.1~448,448,C2,02,01,02/01,2024-01-21T00:00:00,5,21,Goods Movement for Completion Confirm.,Goods Issue,GR for order,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,4900016338,Debit,ST,26000,26000
448,.1~449,449,C2,02,01,02/01,2024-01-21T00:00:00,5,21,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P01,Large Box (1kg),Raw materials,P01,1kg,Large Box,4900016339,Credit,ST,26000,-26000
449,.1~450,450,C2,02,01,02/01,2024-01-21T00:00:00,5,21,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P02,Large Bag (1kg),Raw materials,P02,1kg,Large Bag,4900016339,Credit,ST,26000,-26000
