,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
1297,.1~1298,1298,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14643,1,02,Hessen,South,KASSEL,Germany,34123,80213,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,912,912,ST,5.50,5016.00,720.48,EUR,4295.52000,0.86
1298,.1~1299,1299,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14631,1,02,Saxony,North,CHEMNITZ,Germany,09130,80270,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,792,792,ST,5.50,4356.00,625.68,EUR,3730.32000,0.86
1299,.1~1300,1300,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14648,1,02,Baden-Wurttemberg,South,REUTLINGEN,Germany,72762,80182,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,932,932,ST,5.50,5126.00,736.28,EUR,4389.72000,0.86
1300,.1~1301,1301,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14645,1,02,Rhineland Palatinate,West,MAINZ,Germany,55252,80265,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,724,724,ST,7.36,5328.64,818.12,EUR,4510.52000,0.85
1301,.1~1302,1302,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14633,1,02,Berlin,North,BERLIN,Germany,12043,80196,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,687,687,ST,7.36,5056.32,776.31,EUR,4280.01000,0.85
1302,.1~1303,1303,C2,03,14,03/14,2024-02-23T00:00:00,11,54,14649,1,02,Hessen,South,FULDA,Germany,36043,80209,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,612,612,ST,7.36,4504.32,691.56,EUR,3812.76000,0.85
1303,.1~1304,1304,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14656,2,02,Rhineland Palatinate,West,TRIER,Germany,54290,80164,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,917,917,ST,6.23,5712.91,1127.91,EUR,4585.00000,0.80
1304,.1~1305,1305,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14653,2,02,Bremen,North,BREMEN,Germany,28259,80133,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,887,887,ST,6.23,5526.01,1091.01,EUR,4435.00000,0.80
1305,.1~1306,1306,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14653,3,02,Bremen,North,BREMEN,Germany,28259,80133,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,1067,1067,ST,6.23,6647.41,1312.41,EUR,5335.00000,0.80
1306,.1~1307,1307,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14651,3,02,Bavaria,South,MÜNCHEN,Germany,80939,80124,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,1134,1134,ST,6.23,7064.82,1394.82,EUR,5670.00000,0.80
1307,.1~1308,1308,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14651,1,02,Bavaria,South,MÜNCHEN,Germany,80939,80124,12,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,1079,1079,ST,6.23,6722.17,1327.17,EUR,5395.00000,0.80
1308,.1~1309,1309,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14651,2,02,Bavaria,South,MÜNCHEN,Germany,80939,80124,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1151,1151,ST,5.79,6664.29,909.29,EUR,5755.00000,0.86
1309,.1~1310,1310,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14653,1,02,Bremen,North,BREMEN,Germany,28259,80133,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1076,1076,ST,5.79,6230.04,850.04,EUR,5380.00000,0.86
1310,.1~1311,1311,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14656,3,02,Rhineland Palatinate,West,TRIER,Germany,54290,80164,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1113,1113,ST,5.79,6444.27,879.27,EUR,5565.00000,0.86
1311,.1~1312,1312,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14656,1,02,Rhineland Palatinate,West,TRIER,Germany,54290,80164,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1004,1004,ST,5.79,5813.16,793.16,EUR,5020.00000,0.86
1312,.1~1313,1313,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14661,1,02,Hamburg,North,HAMBURG,Germany,20095,80203,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,655,655,ST,7.40,4847.00,805.65,EUR,4041.35000,0.83
1313,.1~1314,1314,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14671,1,02,Nrth Rhine Westfalia,West,WUPPERTAL,Germany,42389,80261,14,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,113,113,ST,7.40,836.20,138.99,EUR,697.21000,0.83
1314,.1~1315,1315,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14657,1,02,Saxony-Anhalt,North,HALLE (SAALE),Germany,06122,80279,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,805,805,ST,5.50,4427.50,635.95,EUR,3791.55000,0.86
1315,.1~1316,1316,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14659,1,02,Berlin,North,BERLIN,Germany,13156,80293,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,780,780,ST,5.50,4290.00,616.20,EUR,3673.80000,0.86
1316,.1~1317,1317,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14663,1,02,Mecklenburg-Vorpomm.,North,PRENZLAU,Germany,17291,80219,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,905,905,ST,5.50,4977.50,714.95,EUR,4262.55000,0.86
1317,.1~1318,1318,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14665,1,02,Hamburg,North,HAMBURG,Germany,22145,80205,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,871,871,ST,5.50,4790.50,688.09,EUR,4102.41000,0.86
1318,.1~1319,1319,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14674,1,02,Bavaria,South,MÜNCHEN,Germany,80939,80189,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,833,833,ST,5.50,4581.50,658.07,EUR,3923.43000,0.86
1319,.1~1320,1320,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14673,1,02,Thuringia,South,JENA,Germany,07747,80291,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,767,767,ST,5.50,4218.50,605.93,EUR,3612.57000,0.86
1320,.1~1321,1321,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14670,1,02,Nrth Rhine Westfalia,West,MÜLHEIM-RUHR,Germany,45472,80252,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,740,740,ST,5.50,4070.00,584.60,EUR,3485.40000,0.86
1321,.1~1322,1322,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14675,1,02,Baden-Wurttemberg,South,TÜBINGEN,Germany,72070,80184,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,628,628,ST,7.36,4622.08,709.64,EUR,3912.44000,0.85
1322,.1~1323,1323,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14672,1,02,Baden-Wurttemberg,South,DETTLINGEN/EMS,Germany,72581,80173,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,707,707,ST,7.36,5203.52,798.91,EUR,4404.61000,0.85
1323,.1~1324,1324,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14669,1,02,Nrth Rhine Westfalia,West,KÖLN,Germany,50733,80249,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,710,710,ST,7.36,5225.60,802.30,EUR,4423.30000,0.85
1324,.1~1325,1325,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14668,1,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45329,80241,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,561,561,ST,7.36,4128.96,633.93,EUR,3495.03000,0.85
1325,.1~1326,1326,C2,03,15,03/15,2024-02-24T00:00:00,11,55,14667,1,02,Brandenburg,North,FRANKFURT/ODER,Germany,15234,80199,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,657,657,ST,7.36,4835.52,742.41,EUR,4093.11000,0.85
1326,.1~1327,1327,C2,03,16,03/16,2024-02-25T00:00:00,12,56,14676,1,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1118,1118,ST,5.79,6473.22,883.22,EUR,5590.00000,0.86
1327,.1~1328,1328,C2,03,16,03/16,2024-02-25T00:00:00,12,56,14678,1,02,Lower Saxony,North,RITTERHUDE,Germany,27721,80227,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,871,871,ST,5.50,4790.50,688.09,EUR,4102.41000,0.86
1328,.1~1329,1329,C2,03,16,03/16,2024-02-25T00:00:00,12,56,14680,1,02,Lower Saxony,North,LAATZEN,Germany,30880,80224,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,850,850,ST,5.50,4675.00,671.50,EUR,4003.50000,0.86
1329,.1~1330,1330,C2,03,16,03/16,2024-02-25T00:00:00,12,56,14682,1,02,Berlin,North,BERLIN,Germany,10243,80195,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,814,814,ST,5.50,4477.00,643.06,EUR,3833.94000,0.86
1330,.1~1331,1331,C2,03,16,03/16,2024-02-25T00:00:00,12,56,14684,1,02,Lower Saxony,North,GARBSEN,Germany,30823,80221,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,863,863,ST,5.50,4746.50,681.77,EUR,4064.73000,0.86
1331,.1~1332,1332,C2,03,16,03/16,2024-02-25T00:00:00,12,56,14685,1,02,Saxony,North,BANNEWITZ,Germany,01728,80269,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,854,854,ST,5.50,4697.00,674.66,EUR,4022.34000,0.86
1332,.1~1333,1333,C2,03,16,03/16,2024-02-25T00:00:00,12,56,14687,1,02,Nrth Rhine Westfalia,West,BONN,Germany,53111,80233,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,811,811,ST,5.50,4460.50,640.69,EUR,3819.81000,0.86
1333,.1~1334,1334,C2,03,16,03/16,2024-02-25T00:00:00,12,56,14691,1,02,Nrth Rhine Westfalia,West,BIELEFELD,Germany,33602,80232,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,742,742,ST,5.50,4081.00,586.18,EUR,3494.82000,0.86
1334,.1~1335,1335,C2,03,16,03/16,2024-02-25T00:00:00,12,56,14696,1,02,Hessen,South,WETZLAR,Germany,35576,80217,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,787,787,ST,5.50,4328.50,621.73,EUR,3706.77000,0.86
1335,.1~1336,1336,C2,03,16,03/16,2024-02-25T00:00:00,12,56,14698,1,02,Hessen,South,LINDEN,Germany,35440,80214,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,660,660,ST,7.36,4857.60,745.80,EUR,4111.80000,0.85
1336,.1~1337,1337,C2,03,16,03/16,2024-02-25T00:00:00,12,56,14695,1,02,Nrth Rhine Westfalia,West,KÖLN,Germany,51143,80248,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,681,681,ST,7.36,5012.16,769.53,EUR,4242.63000,0.85
1337,.1~1338,1338,C2,03,16,03/16,2024-02-25T00:00:00,12,56,14693,1,02,Bavaria,South,MÜNCHEN,Germany,80992,80192,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,683,683,ST,7.36,5026.88,771.79,EUR,4255.09000,0.85
1338,.1~1339,1339,C2,03,16,03/16,2024-02-25T00:00:00,12,56,14689,1,02,Rhineland Palatinate,West,MAINZ,Germany,55116,80266,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,555,555,ST,7.36,4084.80,627.15,EUR,3457.65000,0.85
1339,.1~1340,1340,C2,03,17,03/17,2024-02-26T00:00:00,12,57,14705,2,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57076,80160,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1138,1138,ST,5.79,6589.02,899.02,EUR,5690.00000,0.86
1340,.1~1341,1341,C2,03,17,03/17,2024-02-26T00:00:00,12,57,14704,1,02,Saxony,North,CHEMNITZ,Germany,09111,80165,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,916,916,ST,6.13,5615.08,1035.08,EUR,4580.00000,0.82
1341,.1~1342,1342,C2,03,17,03/17,2024-02-26T00:00:00,12,57,14705,1,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57076,80160,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,881,881,ST,6.13,5400.53,995.53,EUR,4405.00000,0.82
1342,.1~1343,1343,C2,03,17,03/17,2024-02-26T00:00:00,12,57,14719,1,02,Hessen,South,FRANKFURT/MAIN,Germany,60488,80208,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,972,972,ST,5.50,5346.00,767.88,EUR,4578.12000,0.86
1343,.1~1344,1344,C2,03,17,03/17,2024-02-26T00:00:00,12,57,14717,1,02,Thuringia,South,GERA,Germany,07545,80290,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,910,910,ST,5.50,5005.00,718.90,EUR,4286.10000,0.86
1344,.1~1345,1345,C2,03,17,03/17,2024-02-26T00:00:00,12,57,14715,1,02,Baden-Wurttemberg,South,NAGOLD,Germany,72202,80177,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,771,771,ST,5.50,4240.50,609.09,EUR,3631.41000,0.86
1345,.1~1346,1346,C2,03,17,03/17,2024-02-26T00:00:00,12,57,14713,1,02,Bavaria,South,MÜNCHEN,Germany,80939,80190,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,844,844,ST,5.50,4642.00,666.76,EUR,3975.24000,0.86
1346,.1~1347,1347,C2,03,17,03/17,2024-02-26T00:00:00,12,57,14711,1,02,Nrth Rhine Westfalia,West,HAGEN,Germany,58095,80245,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,969,969,ST,5.50,5329.50,765.51,EUR,4563.99000,0.86
1347,.1~1348,1348,C2,03,17,03/17,2024-02-26T00:00:00,12,57,14709,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40211,80240,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,795,795,ST,5.50,4372.50,628.05,EUR,3744.45000,0.86
1348,.1~1349,1349,C2,03,17,03/17,2024-02-26T00:00:00,12,57,14707,1,02,Schleswig-Holstein,North,HEIDE,Germany,25746,80285,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,879,879,ST,5.50,4834.50,694.41,EUR,4140.09000,0.86
1349,.1~1350,1350,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14755,3,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,957,957,ST,6.71,6421.47,1980.99,EUR,4440.48000,0.69
1350,.1~1351,1351,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14755,2,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,930,930,ST,6.71,6240.30,1925.10,EUR,4315.20000,0.69
1351,.1~1352,1352,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14755,1,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,993,993,ST,6.71,6663.03,2055.51,EUR,4607.52000,0.69
1352,.1~1353,1353,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14740,2,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,865,865,ST,6.71,5804.15,1790.55,EUR,4013.60000,0.69
1353,.1~1354,1354,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14740,1,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,871,871,ST,6.71,5844.41,1802.97,EUR,4041.44000,0.69
1354,.1~1355,1355,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14738,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1120,1120,ST,5.79,6484.80,884.80,EUR,5600.00000,0.86
1355,.1~1356,1356,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14734,3,02,Schleswig-Holstein,North,KIEL,Germany,24113,80168,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1150,1150,ST,5.79,6658.50,908.50,EUR,5750.00000,0.86
1356,.1~1357,1357,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14738,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,1079,1079,ST,6.13,6614.27,1219.27,EUR,5395.00000,0.82
1357,.1~1358,1358,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14738,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,1144,1144,ST,6.13,7012.72,1292.72,EUR,5720.00000,0.82
1358,.1~1359,1359,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14735,2,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57076,80160,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,962,962,ST,6.13,5897.06,1087.06,EUR,4810.00000,0.82
1359,.1~1360,1360,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14730,3,02,Hessen,South,FULDA,Germany,36037,80137,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,923,923,ST,6.13,5657.99,1042.99,EUR,4615.00000,0.82
1360,.1~1361,1361,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14730,4,02,Hessen,South,FULDA,Germany,36037,80137,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,1025,1025,ST,6.13,6283.25,1158.25,EUR,5125.00000,0.82
1361,.1~1362,1362,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14730,2,02,Hessen,South,FULDA,Germany,36037,80137,12,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,934,934,ST,7.06,6594.04,1933.38,EUR,4660.66000,0.71
1362,.1~1363,1363,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14730,1,02,Hessen,South,FULDA,Germany,36037,80137,12,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,896,896,ST,7.06,6325.76,1854.72,EUR,4471.04000,0.71
1363,.1~1364,1364,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14732,1,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,956,956,ST,7.06,6749.36,1978.92,EUR,4770.44000,0.71
1364,.1~1365,1365,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14732,2,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,801,801,ST,7.06,5655.06,1658.07,EUR,3996.99000,0.71
1365,.1~1366,1366,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14732,3,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,892,892,ST,7.06,6297.52,1846.44,EUR,4451.08000,0.71
1366,.1~1367,1367,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14738,3,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,991,991,ST,7.06,6996.46,2051.37,EUR,4945.09000,0.71
1367,.1~1368,1368,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14738,4,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,776,776,ST,7.06,5478.56,1606.32,EUR,3872.24000,0.71
1368,.1~1369,1369,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14738,9,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,1014,1014,ST,7.06,7158.84,2098.98,EUR,5059.86000,0.71
1369,.1~1370,1370,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14738,0,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,884,884,ST,7.06,6241.04,1829.88,EUR,4411.16000,0.71
1370,.1~1371,1371,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14738,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,777,777,ST,7.06,5485.62,1608.39,EUR,3877.23000,0.71
1371,.1~1372,1372,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14732,4,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,961,961,ST,7.06,6784.66,1989.27,EUR,4795.39000,0.71
1372,.1~1373,1373,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14735,3,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57076,80160,12,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,1006,1006,ST,7.06,7102.36,2082.42,EUR,5019.94000,0.71
1373,.1~1374,1374,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14734,1,02,Schleswig-Holstein,North,KIEL,Germany,24113,80168,12,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,812,812,ST,7.06,5732.72,1680.84,EUR,4051.88000,0.71
1374,.1~1375,1375,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14735,1,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57076,80160,12,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,948,948,ST,7.06,6692.88,1962.36,EUR,4730.52000,0.71
1375,.1~1376,1376,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14734,2,02,Schleswig-Holstein,North,KIEL,Germany,24113,80168,12,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,900,900,ST,7.06,6354.00,1863.00,EUR,4491.00000,0.71
1376,.1~1377,1377,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14753,1,02,Hessen,South,WEITERSTADT,Germany,64331,80216,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,919,919,ST,5.50,5054.50,726.01,EUR,4328.49000,0.86
1377,.1~1378,1378,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14751,1,02,Nrth Rhine Westfalia,West,WUPPERTAL,Germany,42275,80259,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,812,812,ST,5.50,4466.00,641.48,EUR,3824.52000,0.86
1378,.1~1379,1379,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14749,1,02,Nrth Rhine Westfalia,West,ST. AUGUSTIN,Germany,53757,80258,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,973,973,ST,5.50,5351.50,768.67,EUR,4582.83000,0.86
1379,.1~1380,1380,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14744,1,02,Schleswig-Holstein,North,HALSTENBEK,Germany,25469,80284,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,915,915,ST,5.50,5032.50,722.85,EUR,4309.65000,0.86
1380,.1~1381,1381,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14742,1,02,Berlin,North,BERLIN,Germany,13601,80292,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,945,945,ST,5.50,5197.50,746.55,EUR,4450.95000,0.86
1381,.1~1382,1382,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14747,1,02,Bavaria,South,MÜNCHEN,Germany,80804,80188,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,704,704,ST,7.36,5181.44,795.52,EUR,4385.92000,0.85
1382,.1~1383,1383,C2,03,18,03/18,2024-02-27T00:00:00,12,58,14746,1,02,Nrth Rhine Westfalia,West,GELSENKIRCHEN-BUER,Germany,45894,80243,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,578,578,ST,7.36,4254.08,653.14,EUR,3600.94000,0.85
1383,.1~1384,1384,C2,03,19,03/19,2024-02-28T00:00:00,12,59,14763,1,02,Nrth Rhine Westfalia,West,WÜRSELEN,Germany,52146,80162,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,973,973,ST,5.79,5633.67,768.67,EUR,4865.00000,0.86
