,ID,ROW_ID,PLANT,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,STORAGE_LOCATION,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,INVENTORY_OPENING_BALANCE,UNIT
632,.1~112,112,C2,01,06,01/06,2024-01-06T00:00:00,2,6,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
633,.1~156,156,C2,01,08,01/08,2024-01-08T00:00:00,2,8,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
634,.1~442,442,C2,02,01,02/01,2024-01-21T00:00:00,5,21,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,15235,ST
635,.1~596,596,C2,02,08,02/08,2024-01-28T00:00:00,6,28,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
636,.1~222,222,C2,01,11,01/11,2024-01-11T00:00:00,3,11,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
637,.1~310,310,C2,01,15,01/15,2024-01-15T00:00:00,3,15,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,2330,ST
638,.1~794,794,C2,02,17,02/17,2024-02-06T00:00:00,8,37,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
639,.1~772,772,C2,02,16,02/16,2024-02-05T00:00:00,8,36,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
640,.1~332,332,C2,01,16,01/16,2024-01-16T00:00:00,4,16,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,26000,ST
641,.1~2,2,C2,01,01,01/01,2024-01-01T00:00:00,1,1,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
642,.1~134,134,C2,01,07,01/07,2024-01-07T00:00:00,2,7,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
643,.1~618,618,C2,02,09,02/09,2024-01-29T00:00:00,6,29,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
644,.1~860,860,C2,02,20,02/20,2024-02-09T00:00:00,8,40,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
645,.1~530,530,C2,02,05,02/05,2024-01-25T00:00:00,5,25,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
646,.1~200,200,C2,01,10,01/10,2024-01-10T00:00:00,2,10,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
647,.1~662,662,C2,02,11,02/11,2024-01-31T00:00:00,7,31,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
648,.1~420,420,C2,01,20,01/20,2024-01-20T00:00:00,4,20,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,28806,ST
649,.1~24,24,C2,01,02,01/02,2024-01-02T00:00:00,1,2,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
650,.1~266,266,C2,01,13,01/13,2024-01-13T00:00:00,3,13,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
651,.1~728,728,C2,02,14,02/14,2024-02-03T00:00:00,7,34,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
652,.1~244,244,C2,01,12,01/12,2024-01-12T00:00:00,3,12,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
653,.1~46,46,C2,01,03,01/03,2024-01-03T00:00:00,1,3,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
654,.1~882,882,C2,03,01,03/01,2024-02-10T00:00:00,9,41,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
655,.1~68,68,C2,01,04,01/04,2024-01-04T00:00:00,1,4,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
656,.1~688,688,C2,02,12,02/12,2024-02-01T00:00:00,7,32,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,39632,ST
657,.1~468,468,C2,02,02,02/02,2024-01-22T00:00:00,5,22,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
658,.1~446,446,C2,02,01,02/01,2024-01-21T00:00:00,5,21,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
659,.1~490,490,C2,02,03,02/03,2024-01-23T00:00:00,5,23,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
660,.1~600,600,C2,02,08,02/08,2024-01-28T00:00:00,6,28,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,50523,ST
661,.1~314,314,C2,01,15,01/15,2024-01-15T00:00:00,3,15,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
662,.1~336,336,C2,01,16,01/16,2024-01-16T00:00:00,4,16,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
663,.1~578,578,C2,02,07,02/07,2024-01-27T00:00:00,6,27,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,33387,ST
664,.1~622,622,C2,02,09,02/09,2024-01-29T00:00:00,6,29,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,47045,ST
665,.1~292,292,C2,01,14,01/14,2024-01-14T00:00:00,3,14,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
666,.1~358,358,C2,01,17,01/17,2024-01-17T00:00:00,4,17,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
667,.1~556,556,C2,02,06,02/06,2024-01-26T00:00:00,6,26,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,14994,ST
668,.1~380,380,C2,01,18,01/18,2024-01-18T00:00:00,4,18,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
669,.1~644,644,C2,02,10,02/10,2024-01-30T00:00:00,6,30,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,44309,ST
670,.1~270,270,C2,01,13,01/13,2024-01-13T00:00:00,3,13,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
671,.1~402,402,C2,01,19,01/19,2024-01-19T00:00:00,4,19,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
672,.1~534,534,C2,02,05,02/05,2024-01-25T00:00:00,5,25,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
673,.1~424,424,C2,01,20,01/20,2024-01-20T00:00:00,4,20,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
674,.1~512,512,C2,02,04,02/04,2024-01-24T00:00:00,5,24,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
675,.1~666,666,C2,02,11,02/11,2024-01-31T00:00:00,7,31,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,41551,ST
676,.1~248,248,C2,01,12,01/12,2024-01-12T00:00:00,3,12,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
677,.1~182,182,C2,01,09,01/09,2024-01-09T00:00:00,2,9,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
678,.1~864,864,C2,02,20,02/20,2024-02-09T00:00:00,8,40,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
679,.1~50,50,C2,01,03,01/03,2024-01-03T00:00:00,1,3,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
680,.1~754,754,C2,02,15,02/15,2024-02-04T00:00:00,7,35,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,25781,ST
681,.1~94,94,C2,01,05,01/05,2024-01-05T00:00:00,1,5,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
682,.1~820,820,C2,02,18,02/18,2024-02-07T00:00:00,8,38,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,8425,ST
683,.1~204,204,C2,01,10,01/10,2024-01-10T00:00:00,2,10,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
684,.1~798,798,C2,02,17,02/17,2024-02-06T00:00:00,8,37,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,13109,ST
685,.1~28,28,C2,01,02,01/02,2024-01-02T00:00:00,1,2,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
686,.1~886,886,C2,03,01,03/01,2024-02-10T00:00:00,9,41,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
687,.1~116,116,C2,01,06,01/06,2024-01-06T00:00:00,2,6,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
688,.1~710,710,C2,02,13,02/13,2024-02-02T00:00:00,7,33,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,33550,ST
689,.1~732,732,C2,02,14,02/14,2024-02-03T00:00:00,7,34,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,28682,ST
690,.1~226,226,C2,01,11,01/11,2024-01-11T00:00:00,3,11,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
691,.1~160,160,C2,01,08,01/08,2024-01-08T00:00:00,2,8,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
692,.1~138,138,C2,01,07,01/07,2024-01-07T00:00:00,2,7,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
693,.1~6,6,C2,01,01,01/01,2024-01-01T00:00:00,1,1,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
694,.1~842,842,C2,02,19,02/19,2024-02-08T00:00:00,8,39,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,6753,ST
695,.1~776,776,C2,02,16,02/16,2024-02-05T00:00:00,8,36,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,21519,ST
696,.1~72,72,C2,01,04,01/04,2024-01-04T00:00:00,1,4,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,0,ST
697,.1~507,507,C2,02,04,02/04,2024-01-24T00:00:00,5,24,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
698,.1~881,881,C2,03,01,03/01,2024-02-10T00:00:00,9,41,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
699,.1~199,199,C2,01,10,01/10,2024-01-10T00:00:00,2,10,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,23971,ST
700,.1~45,45,C2,01,03,01/03,2024-01-03T00:00:00,1,3,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
701,.1~727,727,C2,02,14,02/14,2024-02-03T00:00:00,7,34,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,24354,ST
702,.1~419,419,C2,01,20,01/20,2024-01-20T00:00:00,4,20,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
703,.1~529,529,C2,02,05,02/05,2024-01-25T00:00:00,5,25,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
704,.1~859,859,C2,02,20,02/20,2024-02-09T00:00:00,8,40,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
705,.1~661,661,C2,02,11,02/11,2024-01-31T00:00:00,7,31,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,41323,ST
706,.1~265,265,C2,01,13,01/13,2024-01-13T00:00:00,3,13,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,12816,ST
707,.1~67,67,C2,01,04,01/04,2024-01-04T00:00:00,1,4,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,26000,ST
708,.1~397,397,C2,01,19,01/19,2024-01-19T00:00:00,4,19,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
709,.1~551,551,C2,02,06,02/06,2024-01-26T00:00:00,6,26,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
710,.1~837,837,C2,02,19,02/19,2024-02-08T00:00:00,8,39,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
711,.1~177,177,C2,01,09,01/09,2024-01-09T00:00:00,2,9,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,29500,ST
712,.1~749,749,C2,02,15,02/15,2024-02-04T00:00:00,7,35,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,18297,ST
713,.1~89,89,C2,01,05,01/05,2024-01-05T00:00:00,1,5,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,40158,ST
714,.1~375,375,C2,01,18,01/18,2024-01-18T00:00:00,4,18,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
715,.1~287,287,C2,01,14,01/14,2024-01-14T00:00:00,3,14,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,7861,ST
716,.1~573,573,C2,02,07,02/07,2024-01-27T00:00:00,6,27,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
717,.1~815,815,C2,02,18,02/18,2024-02-07T00:00:00,8,38,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,3079,ST
718,.1~639,639,C2,02,10,02/10,2024-01-30T00:00:00,6,30,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,44895,ST
719,.1~353,353,C2,01,17,01/17,2024-01-17T00:00:00,4,17,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
720,.1~111,111,C2,01,06,01/06,2024-01-06T00:00:00,2,6,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,38575,ST
721,.1~155,155,C2,01,08,01/08,2024-01-08T00:00:00,2,8,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,31824,ST
722,.1~595,595,C2,02,08,02/08,2024-01-28T00:00:00,6,28,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
723,.1~309,309,C2,01,15,01/15,2024-01-15T00:00:00,3,15,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,2979,ST
724,.1~771,771,C2,02,16,02/16,2024-02-05T00:00:00,8,36,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,13513,ST
725,.1~793,793,C2,02,17,02/17,2024-02-06T00:00:00,8,37,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,10211,ST
726,.1~331,331,C2,01,16,01/16,2024-01-16T00:00:00,4,16,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,1607,ST
727,.1~133,133,C2,01,07,01/07,2024-01-07T00:00:00,2,7,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,35219,ST
728,.1~617,617,C2,02,09,02/09,2024-01-29T00:00:00,6,29,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,24660,ST
729,.1~1,1,C2,01,01,01/01,2024-01-01T00:00:00,1,1,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
730,.1~221,221,C2,01,11,01/11,2024-01-11T00:00:00,3,11,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,21164,ST
731,.1~463,463,C2,02,02,02/02,2024-01-22T00:00:00,5,22,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
732,.1~485,485,C2,02,03,02/03,2024-01-23T00:00:00,5,23,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
733,.1~705,705,C2,02,13,02/13,2024-02-02T00:00:00,7,33,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,30248,ST
734,.1~23,23,C2,01,02,01/02,2024-01-02T00:00:00,1,2,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
735,.1~683,683,C2,02,12,02/12,2024-02-01T00:00:00,7,32,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,35900,ST
736,.1~243,243,C2,01,12,01/12,2024-01-12T00:00:00,3,12,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,16192,ST
737,.1~441,441,C2,02,01,02/01,2024-01-21T00:00:00,5,21,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,0,ST
738,.1~401,401,C2,01,19,01/19,2024-01-19T00:00:00,4,19,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
739,.1~269,269,C2,01,13,01/13,2024-01-13T00:00:00,3,13,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
740,.1~841,841,C2,02,19,02/19,2024-02-08T00:00:00,8,39,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
741,.1~709,709,C2,02,13,02/13,2024-02-02T00:00:00,7,33,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
742,.1~489,489,C2,02,03,02/03,2024-01-23T00:00:00,5,23,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
743,.1~533,533,C2,02,05,02/05,2024-01-25T00:00:00,5,25,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
744,.1~731,731,C2,02,14,02/14,2024-02-03T00:00:00,7,34,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
745,.1~49,49,C2,01,03,01/03,2024-01-03T00:00:00,1,3,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
746,.1~863,863,C2,02,20,02/20,2024-02-09T00:00:00,8,40,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
747,.1~665,665,C2,02,11,02/11,2024-01-31T00:00:00,7,31,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
748,.1~423,423,C2,01,20,01/20,2024-01-20T00:00:00,4,20,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
749,.1~885,885,C2,03,01,03/01,2024-02-10T00:00:00,9,41,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
750,.1~511,511,C2,02,04,02/04,2024-01-24T00:00:00,5,24,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
751,.1~203,203,C2,01,10,01/10,2024-01-10T00:00:00,2,10,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
752,.1~27,27,C2,01,02,01/02,2024-01-02T00:00:00,1,2,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
753,.1~247,247,C2,01,12,01/12,2024-01-12T00:00:00,3,12,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
754,.1~445,445,C2,02,01,02/01,2024-01-21T00:00:00,5,21,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
755,.1~137,137,C2,01,07,01/07,2024-01-07T00:00:00,2,7,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
756,.1~775,775,C2,02,16,02/16,2024-02-05T00:00:00,8,36,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
757,.1~599,599,C2,02,08,02/08,2024-01-28T00:00:00,6,28,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
758,.1~797,797,C2,02,17,02/17,2024-02-06T00:00:00,8,37,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
759,.1~335,335,C2,01,16,01/16,2024-01-16T00:00:00,4,16,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
760,.1~5,5,C2,01,01,01/01,2024-01-01T00:00:00,1,1,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
761,.1~621,621,C2,02,09,02/09,2024-01-29T00:00:00,6,29,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
762,.1~115,115,C2,01,06,01/06,2024-01-06T00:00:00,2,6,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
763,.1~577,577,C2,02,07,02/07,2024-01-27T00:00:00,6,27,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
764,.1~159,159,C2,01,08,01/08,2024-01-08T00:00:00,2,8,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
765,.1~313,313,C2,01,15,01/15,2024-01-15T00:00:00,3,15,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
766,.1~357,357,C2,01,17,01/17,2024-01-17T00:00:00,4,17,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
767,.1~467,467,C2,02,02,02/02,2024-01-22T00:00:00,5,22,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
768,.1~291,291,C2,01,14,01/14,2024-01-14T00:00:00,3,14,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
769,.1~687,687,C2,02,12,02/12,2024-02-01T00:00:00,7,32,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
770,.1~753,753,C2,02,15,02/15,2024-02-04T00:00:00,7,35,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
771,.1~93,93,C2,01,05,01/05,2024-01-05T00:00:00,1,5,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
772,.1~819,819,C2,02,18,02/18,2024-02-07T00:00:00,8,38,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
773,.1~225,225,C2,01,11,01/11,2024-01-11T00:00:00,3,11,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
774,.1~379,379,C2,01,18,01/18,2024-01-18T00:00:00,4,18,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
775,.1~555,555,C2,02,06,02/06,2024-01-26T00:00:00,6,26,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
776,.1~643,643,C2,02,10,02/10,2024-01-30T00:00:00,6,30,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
777,.1~71,71,C2,01,04,01/04,2024-01-04T00:00:00,1,4,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
778,.1~181,181,C2,01,09,01/09,2024-01-09T00:00:00,2,9,02,CC-F05,500g Original Muesli,Finished Product,F05,500g,Original Muesli,0,ST
779,.1~290,290,C2,01,14,01/14,2024-01-14T00:00:00,3,14,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
780,.1~664,664,C2,02,11,02/11,2024-01-31T00:00:00,7,31,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,21923,ST
781,.1~312,312,C2,01,15,01/15,2024-01-15T00:00:00,3,15,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
782,.1~158,158,C2,01,08,01/08,2024-01-08T00:00:00,2,8,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
783,.1~774,774,C2,02,16,02/16,2024-02-05T00:00:00,8,36,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,13180,ST
784,.1~180,180,C2,01,09,01/09,2024-01-09T00:00:00,2,9,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
785,.1~708,708,C2,02,13,02/13,2024-02-02T00:00:00,7,33,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,20941,ST
786,.1~642,642,C2,02,10,02/10,2024-01-30T00:00:00,6,30,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,23160,ST
787,.1~224,224,C2,01,11,01/11,2024-01-11T00:00:00,3,11,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
788,.1~268,268,C2,01,13,01/13,2024-01-13T00:00:00,3,13,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
789,.1~730,730,C2,02,14,02/14,2024-02-03T00:00:00,7,34,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,19973,ST
790,.1~246,246,C2,01,12,01/12,2024-01-12T00:00:00,3,12,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
791,.1~202,202,C2,01,10,01/10,2024-01-10T00:00:00,2,10,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
792,.1~686,686,C2,02,12,02/12,2024-02-01T00:00:00,7,32,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,21923,ST
793,.1~620,620,C2,02,09,02/09,2024-01-29T00:00:00,6,29,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,25612,ST
794,.1~752,752,C2,02,15,02/15,2024-02-04T00:00:00,7,35,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,16089,ST
795,.1~92,92,C2,01,05,01/05,2024-01-05T00:00:00,1,5,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
796,.1~466,466,C2,02,02,02/02,2024-01-22T00:00:00,5,22,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,51836,ST
797,.1~576,576,C2,02,07,02/07,2024-01-27T00:00:00,6,27,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,33653,ST
